date,temperature_2m,rain,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,precipitation_probability,cloud_cover,cloud_cover_high,cloud_cover_mid,cloud_cover_low,temperature_180m,temperature_80m,temperature_120m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_moisture_0_to_1cm,soil_temperature_54cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_27_to_81cm,soil_moisture_9_to_27cm,hour,day,month,year
2025-12-03 17:00:00+00:00,3.7955,0.0,91.0,2.4613178,0.99939585,0.0,0.0,99.0,0.0,97.0,16.0,3.1455,3.1455,3.0455,3.5455,4.0455,4.3455,0.303,6.3455,0.305,0.307,0.335,0.316,17,3,12,2025
2025-12-03 18:00:00+00:00,3.4955,0.0,90.0,2.0095491,0.5851984,0.0,0.0,86.0,0.0,82.0,6.0,3.4455001,2.9455001,3.2455,3.2455,3.6955001,4.3455,0.303,6.3455,0.305,0.307,0.335,0.315,18,3,12,2025
2025-12-03 19:00:00+00:00,3.2955,0.0,88.0,1.4978278,0.28588724,0.0,0.0,91.0,0.0,85.0,11.0,3.0455,2.7455,2.8455,2.9955,3.5455,4.3455,0.303,6.3455,0.305,0.307,0.335,0.315,19,3,12,2025
2025-12-03 20:00:00+00:00,3.0455,0.0,86.0,0.93159413,-0.054816246,0.0,5.0,78.0,0.0,73.0,8.0,2.6455,2.4455001,2.4455001,2.6955001,3.3955,4.3455,0.303,6.2955,0.305,0.307,0.334,0.315,20,3,12,2025
2025-12-03 21:00:00+00:00,2.8955,0.0,88.0,1.1036403,-0.176548,0.0,25.0,79.0,0.0,73.0,14.0,2.4455001,2.3455,2.2455,2.4955,3.3455,4.2955,0.304,6.2955,0.305,0.307,0.334,0.315,21,3,12,2025
2025-12-03 22:00:00+00:00,2.5955,0.0,87.0,0.64945066,-0.49015188,0.0,15.0,100.0,100.0,84.0,29.0,1.8455,1.9455,1.7455001,2.6455,3.1955001,4.2454996,0.304,6.2955,0.305,0.307,0.334,0.315,22,3,12,2025
2025-12-03 23:00:00+00:00,2.2455,0.0,87.0,0.3049708,-1.0291104,0.0,10.0,94.0,71.0,73.0,4.0,2.1455,1.5455,1.4455,2.5955,3.1955001,4.2454996,0.304,6.2955,0.305,0.307,0.334,0.315,23,3,12,2025
2025-12-04 00:00:00+00:00,2.1955001,0.0,87.0,0.2557589,-0.836117,0.0,3.0,96.0,0.0,96.0,0.0,2.0455,1.4455,1.4455,2.8455,3.2455,4.1955,0.304,6.2955,0.305,0.307,0.334,0.315,0,4,12,2025
2025-12-04 01:00:00+00:00,2.0455,0.0,87.0,0.108121514,-1.0820792,0.0,0.0,75.0,0.0,75.0,0.0,2.1455,1.2455001,1.4455,2.3455,3.1955001,4.1955,0.304,6.2955,0.305,0.307,0.334,0.315,1,4,12,2025
2025-12-04 02:00:00+00:00,1.6955,0.0,89.0,0.076834515,-1.3208895,0.0,0.0,32.0,2.0,33.0,0.0,2.1455,1.0455,1.3455,1.3955001,2.7955,4.1454997,0.304,6.2955,0.305,0.307,0.334,0.315,2,4,12,2025
2025-12-04 03:00:00+00:00,1.4955001,0.0,93.0,0.48661277,-1.5214455,0.0,0.0,14.0,0.0,0.0,14.0,1.8455,0.94549996,1.0455,1.2455001,2.5955,4.0955,0.304,6.2454996,0.305,0.308,0.334,0.315,3,4,12,2025
2025-12-04 04:00:00+00:00,1.0955,0.0,92.0,-0.059192166,-2.0472584,0.0,0.0,41.0,0.0,30.0,13.0,1.7455001,0.5455,0.8455,0.8455,2.2455,3.9955,0.304,6.2454996,0.305,0.308,0.334,0.315,4,4,12,2025
2025-12-04 05:00:00+00:00,0.74549997,0.0,92.0,-0.40589154,-2.4320536,0.0,0.0,87.0,72.0,34.0,3.0,1.1455001,0.2455,0.44550002,0.5455,1.8955001,3.8955,0.304,6.2454996,0.305,0.308,0.334,0.315,5,4,12,2025
2025-12-04 06:00:00+00:00,0.94549996,0.0,93.0,-0.058863454,-2.3859386,0.0,0.0,100.0,100.0,5.0,51.0,1.1455001,0.34550002,0.44550002,0.8455,2.0455,3.7955,0.304,6.2454996,0.305,0.308,0.334,0.315,6,4,12,2025
2025-12-04 07:00:00+00:00,0.7955,0.0,92.0,-0.35636273,-2.6549163,0.0,0.0,100.0,100.0,28.0,32.0,1.3455,0.2455,0.5455,0.5455,1.7955,3.6955001,0.304,6.2454996,0.305,0.308,0.334,0.315,7,4,12,2025
2025-12-04 08:00:00+00:00,0.8955,0.0,91.0,-0.4075997,-2.447896,0.0,0.0,100.0,100.0,52.0,10.0,1.3455,0.2455,0.5455,1.2455001,1.7455001,3.5955,0.304,6.1955,0.305,0.308,0.334,0.315,8,4,12,2025
2025-12-04 09:00:00+00:00,1.7455001,0.0,86.0,-0.34622517,-1.4822674,0.0,0.0,100.0,100.0,94.0,0.0,1.1455001,0.8455,0.6455,3.1955001,2.4955,3.5455,0.304,6.1955,0.305,0.308,0.334,0.315,9,4,12,2025
2025-12-04 10:00:00+00:00,2.5455,0.0,83.0,-0.05026656,-0.75274706,0.0,0.0,100.0,100.0,100.0,0.0,1.2455001,1.5455,1.0455,4.5955,3.2955,3.5455,0.304,6.1955,0.305,0.308,0.334,0.315,10,4,12,2025
2025-12-04 11:00:00+00:00,3.2955,0.0,80.0,0.1744991,0.032184124,0.0,0.0,100.0,100.0,66.0,23.0,1.2455001,2.2455,1.7455001,5.7955,4.1454997,3.6455,0.304,6.1955,0.305,0.308,0.334,0.315,11,4,12,2025
2025-12-04 12:00:00+00:00,4.2454996,0.0,78.0,0.74875164,0.902791,0.0,0.0,98.0,88.0,64.0,51.0,2.0455,3.1455,2.6455,6.6454997,5.0955,3.8455,0.304,6.1454997,0.305,0.308,0.334,0.315,12,4,12,2025
2025-12-04 13:00:00+00:00,4.5455,0.0,79.0,1.2176242,0.9419956,0.0,0.0,97.0,27.0,67.0,84.0,2.4455001,3.4455001,2.9455001,6.1955,5.3954997,4.0455,0.304,6.1454997,0.305,0.308,0.334,0.315,13,4,12,2025
2025-12-04 14:00:00+00:00,4.5455,0.0,80.0,1.3929473,1.0105166,0.0,0.0,92.0,0.0,67.0,83.0,2.6455,3.6455,3.1455,5.0455,5.2454996,4.2454996,0.304,6.1454997,0.305,0.308,0.334,0.315,14,4,12,2025
2025-12-04 15:00:00+00:00,4.0955,0.0,86.0,1.9635949,0.5099907,0.0,0.0,100.0,0.0,27.0,100.0,2.2455,3.2455,2.7455,4.4455,4.8954997,4.3954997,0.304,6.1454997,0.305,0.308,0.334,0.315,15,4,12,2025
2025-12-04 16:00:00+00:00,4.3954997,0.0,86.0,2.2584376,1.2318859,0.0,0.0,100.0,0.0,63.0,100.0,2.7455,3.6455,3.1455,4.5955,4.6454997,4.4455,0.304,6.1454997,0.305,0.308,0.334,0.315,16,4,12,2025
2025-12-04 17:00:00+00:00,3.9955,0.0,89.0,2.3463702,0.8475013,0.0,0.0,100.0,0.0,22.0,100.0,2.4455001,3.1455,2.6455,4.5955,4.6454997,4.5455,0.304,6.1454997,0.305,0.308,0.334,0.315,17,4,12,2025
2025-12-04 18:00:00+00:00,3.2455,0.0,89.0,1.606335,0.031794548,0.0,0.0,100.0,56.0,0.0,100.0,2.1455,2.2455,1.8455,4.2955,4.6955,4.5955,0.304,6.1454997,0.305,0.307,0.334,0.315,18,4,12,2025
2025-12-04 19:00:00+00:00,2.2955,0.0,91.0,0.9774401,-1.1476686,0.0,0.0,100.0,95.0,36.0,100.0,1.5455,1.2455001,0.8455,3.7955,4.3954997,4.6454997,0.304,6.1454997,0.305,0.307,0.333,0.315,19,4,12,2025
2025-12-04 20:00:00+00:00,2.2455,0.0,91.0,0.92797595,-1.1582613,0.0,0.0,100.0,100.0,18.0,100.0,1.5455,1.2455001,0.74549997,3.4955,4.0955,4.6454997,0.304,6.1454997,0.305,0.307,0.333,0.315,20,4,12,2025
2025-12-04 21:00:00+00:00,2.1455,0.0,92.0,0.9808779,-1.1104491,0.0,0.0,100.0,24.0,15.0,100.0,1.2455001,1.1455001,0.74549997,3.4455001,3.9455001,4.6454997,0.304,6.1454997,0.305,0.307,0.333,0.315,21,4,12,2025
2025-12-04 22:00:00+00:00,2.3455,0.0,92.0,1.1789814,-0.62209463,0.0,0.0,100.0,100.0,100.0,100.0,1.3455,1.4455,0.94549996,3.5455,3.8955,4.5955,0.304,6.1454997,0.305,0.307,0.333,0.315,22,4,12,2025
2025-12-04 23:00:00+00:00,2.5455,0.0,91.0,1.2247598,-0.52958536,0.0,0.0,100.0,100.0,95.0,100.0,1.5455,1.6455001,1.1455001,3.6455,3.8955,4.5955,0.304,6.1454997,0.305,0.307,0.333,0.315,23,4,12,2025
2025-12-05 00:00:00+00:00,2.6455,0.0,91.0,1.3236871,-0.31245923,0.0,0.0,100.0,100.0,100.0,100.0,1.6455001,1.7455001,1.3455,3.6455,3.8455,4.5455,0.304,6.1454997,0.305,0.307,0.333,0.315,0,5,12,2025
2025-12-05 01:00:00+00:00,2.8455,0.0,90.0,1.3673506,-0.024226189,0.0,0.0,100.0,100.0,100.0,100.0,2.0455,1.9455,1.5455,3.7455,3.9455001,4.5455,0.304,6.1454997,0.305,0.307,0.333,0.315,1,5,12,2025
2025-12-05 02:00:00+00:00,3.0955,0.0,90.0,1.6143523,0.4812169,0.0,0.0,100.0,100.0,100.0,100.0,2.6455,2.2455,1.9455,3.9455001,3.9955,4.5455,0.304,6.1454997,0.305,0.307,0.333,0.314,2,5,12,2025
2025-12-05 03:00:00+00:00,3.3955,0.0,91.0,2.0656264,0.9617939,0.0,0.0,100.0,100.0,100.0,100.0,2.6455,2.5455,2.3455,4.2454996,4.1454997,4.5455,0.302,6.1454997,0.303,0.305,0.333,0.314,3,5,12,2025
2025-12-05 04:00:00+00:00,3.4955,0.0,92.0,2.3180485,1.0734386,0.0,3.0,100.0,100.0,100.0,100.0,2.3455,2.6455,2.2455,4.3455,4.2955,4.5455,0.302,6.1454997,0.303,0.305,0.333,0.314,4,5,12,2025
2025-12-05 05:00:00+00:00,3.6455,0.0,93.0,2.6188314,0.9964404,0.0,15.0,100.0,100.0,100.0,100.0,1.9455,2.7455,2.3455,4.3954997,4.3954997,4.5955,0.302,6.1454997,0.303,0.305,0.333,0.314,5,5,12,2025
2025-12-05 06:00:00+00:00,3.7455,0.5,93.0,2.7180011,1.5302272,0.5,53.0,100.0,100.0,100.0,100.0,2.0455,2.8455,2.4455001,4.4455,4.4455,4.6454997,0.302,6.1454997,0.303,0.305,0.333,0.314,6,5,12,2025
2025-12-05 07:00:00+00:00,3.8455,1.4,94.0,2.9681833,1.3182664,1.4,98.0,100.0,100.0,100.0,100.0,2.2455,3.0455,2.5455,4.3954997,4.4455,4.6454997,0.305,6.1454997,0.304,0.306,0.333,0.314,7,5,12,2025
2025-12-05 08:00:00+00:00,3.8955,0.6,94.0,3.0178292,1.7039385,0.6,100.0,100.0,100.0,91.0,92.0,2.5455,3.0455,2.6455,4.5455,4.4954996,4.6955,0.305,6.1454997,0.305,0.306,0.333,0.314,8,5,12,2025
2025-12-05 09:00:00+00:00,4.2955,0.3,94.0,3.4149876,2.0072837,0.3,100.0,98.0,45.0,80.0,96.0,2.6455,3.4455001,2.9455001,5.2454996,4.7454996,4.7454996,0.305,6.1454997,0.305,0.307,0.333,0.314,9,5,12,2025
2025-12-05 10:00:00+00:00,4.4455,0.0,92.0,3.2589781,2.1652136,0.0,75.0,100.0,100.0,76.0,100.0,2.6455,3.5455,3.0455,5.7454996,5.0455,4.7955,0.305,6.1454997,0.305,0.307,0.333,0.314,10,5,12,2025
2025-12-05 11:00:00+00:00,4.5955,0.0,92.0,3.4075432,2.5735798,0.0,48.0,100.0,100.0,94.0,100.0,2.7455,3.6455,3.1455,5.9455,5.3455,4.8455,0.304,6.1454997,0.305,0.307,0.333,0.314,11,5,12,2025
2025-12-05 12:00:00+00:00,4.7955,0.0,91.0,3.4505146,2.8872914,0.0,45.0,100.0,100.0,100.0,100.0,2.9455001,3.8455,3.3455,5.9954996,5.4954996,4.9455,0.304,6.1454997,0.305,0.307,0.333,0.314,12,5,12,2025
2025-12-05 13:00:00+00:00,4.8954997,0.0,91.0,3.5494318,2.9095163,0.0,28.0,100.0,100.0,89.0,100.0,2.9455001,3.9455001,3.4455001,6.0955,5.5955,5.0455,0.304,6.1454997,0.305,0.307,0.333,0.314,13,5,12,2025
2025-12-05 14:00:00+00:00,4.9455,0.0,90.0,3.442072,3.0042458,0.0,8.0,100.0,100.0,69.0,100.0,3.0455,4.0455,3.5455,5.9455,5.6955,5.1454997,0.304,6.1454997,0.305,0.307,0.333,0.314,14,5,12,2025
2025-12-05 15:00:00+00:00,4.7454996,0.0,93.0,3.7096734,2.551896,0.0,5.0,100.0,100.0,70.0,100.0,3.0455,3.8455,3.4455001,5.4954996,5.5955,5.2454996,0.304,6.1454997,0.305,0.307,0.333,0.314,15,5,12,2025
2025-12-05 16:00:00+00:00,4.3455,0.0,90.0,2.8493161,1.4580293,0.0,0.0,100.0,87.0,54.0,100.0,2.3455,3.4455001,2.9455001,5.1454997,5.4455,5.2955,0.304,6.1454997,0.305,0.307,0.332,0.314,16,5,12,2025
2025-12-05 17:00:00+00:00,3.9955,0.0,88.0,2.1876345,1.2676406,0.0,0.0,100.0,100.0,37.0,88.0,2.0455,3.1455,2.6455,4.6955,5.1955,5.2955,0.304,6.1454997,0.305,0.307,0.332,0.314,17,5,12,2025
2025-12-05 18:00:00+00:00,3.8455,0.0,88.0,2.039821,1.0886922,0.0,0.0,100.0,100.0,33.0,95.0,1.9455,2.9455001,2.4455001,4.3455,4.9455,5.2955,0.305,6.1955,0.305,0.307,0.332,0.314,18,5,12,2025
2025-12-05 19:00:00+00:00,3.4455001,0.0,88.0,1.6456461,0.47463655,0.0,0.0,100.0,100.0,0.0,100.0,1.5455,2.5455,2.0455,3.9955,4.6955,5.2955,0.305,6.1955,0.306,0.307,0.332,0.314,19,5,12,2025
2025-12-05 20:00:00+00:00,3.1955001,0.0,88.0,1.3992821,0.26096582,0.0,0.0,100.0,100.0,0.0,92.0,1.2455001,2.2455,1.8455,3.9455001,4.5455,5.2454996,0.305,6.1955,0.306,0.308,0.332,0.314,20,5,12,2025
2025-12-05 21:00:00+00:00,2.7955,0.0,89.0,1.1622998,-0.29591227,0.0,0.0,83.0,0.0,0.0,83.0,0.8455,1.8455,1.3455,3.5955,4.3455,5.1955,0.305,6.1955,0.306,0.308,0.332,0.314,21,5,12,2025
2025-12-05 22:00:00+00:00,2.4455001,0.0,90.0,0.9721418,-0.66050696,0.0,0.0,99.0,0.0,0.0,99.0,0.44550002,1.5455,1.0455,3.3455,4.0955,5.1454997,0.306,6.1955,0.306,0.308,0.332,0.314,22,5,12,2025
2025-12-05 23:00:00+00:00,2.2455,0.0,92.0,1.07993,-0.6462145,0.0,0.0,100.0,0.0,0.0,100.0,0.6455,1.3455,0.94549996,3.3455,3.9955,5.0955,0.306,6.1955,0.306,0.308,0.332,0.314,23,5,12,2025
2025-12-06 00:00:00+00:00,2.1455,0.0,94.0,1.2802029,-0.92522144,0.0,0.0,100.0,0.0,0.0,100.0,0.44550002,1.1455001,0.74549997,3.2455,3.8455,4.9954996,0.306,6.1955,0.306,0.308,0.332,0.314,0,6,12,2025
2025-12-06 01:00:00+00:00,1.9455,0.0,95.0,1.2289239,-1.1421814,0.0,0.0,100.0,0.0,0.0,100.0,0.34550002,1.0455,0.74549997,3.2955,3.8455,4.9455,0.306,6.1955,0.306,0.308,0.332,0.314,1,6,12,2025
2025-12-06 02:00:00+00:00,2.5455,0.0,91.0,1.2247598,-0.38597918,0.0,0.0,100.0,28.0,0.0,100.0,0.94549996,1.6455001,1.2455001,3.4455001,3.8455,4.8455,0.306,6.1955,0.307,0.308,0.332,0.314,2,6,12,2025
2025-12-06 03:00:00+00:00,2.5955,0.0,92.0,1.4266088,-0.35433388,0.0,0.0,100.0,52.0,0.0,100.0,0.8455,1.7455001,1.2455001,3.4955,3.8455,4.7955,0.307,6.1955,0.308,0.311,0.332,0.317,3,6,12,2025
2025-12-06 04:00:00+00:00,2.4455001,0.0,92.0,1.278033,-0.8032911,0.0,0.0,100.0,80.0,0.0,99.0,0.6455,1.5455,1.0455,3.2955,3.8955,4.7955,0.308,6.1955,0.309,0.311,0.332,0.317,4,6,12,2025
2025-12-06 05:00:00+00:00,2.0955,0.0,92.0,0.9313516,-1.3599358,0.0,0.0,97.0,5.0,0.0,97.0,0.34550002,1.1455001,0.6455,3.1955001,3.7955,4.7454996,0.308,6.1955,0.309,0.311,0.332,0.317,5,6,12,2025
2025-12-06 06:00:00+00:00,1.8455,0.0,92.0,0.6837191,-1.7450197,0.0,0.0,95.0,57.0,0.0,95.0,-0.0545,0.8455,0.34550002,2.6955001,3.7455,4.6955,0.308,6.1955,0.309,0.311,0.332,0.317,6,6,12,2025
2025-12-06 07:00:00+00:00,1.2955,0.0,95.0,0.58271575,-2.217464,0.0,0.0,98.0,81.0,0.0,94.0,-0.0545,0.34550002,0.045500003,2.3955,3.4455001,4.6454997,0.308,6.1955,0.309,0.311,0.332,0.317,7,6,12,2025
2025-12-06 08:00:00+00:00,1.2955,0.0,93.0,0.288259,-2.2715585,0.0,0.0,100.0,100.0,100.0,83.0,1.1455001,0.34550002,-0.0545,2.5955,3.2455,4.5455,0.308,6.1955,0.309,0.311,0.332,0.317,8,6,12,2025
2025-12-06 09:00:00+00:00,1.5955,0.0,91.0,0.28493083,-2.0514522,0.0,0.0,100.0,100.0,100.0,78.0,0.44550002,0.6455,0.1455,3.1955001,3.1955001,4.4954996,0.308,6.1955,0.309,0.311,0.332,0.317,9,6,12,2025
2025-12-06 10:00:00+00:00,2.3955,0.0,88.0,0.6108923,-1.1925106,0.0,0.0,100.0,100.0,100.0,69.0,0.74549997,1.3455,0.94549996,4.3954997,3.6455,4.4455,0.308,6.1955,0.309,0.311,0.332,0.317,10,6,12,2025
2025-12-06 11:00:00+00:00,3.1455,0.0,88.0,1.3500087,-0.4525051,0.0,0.0,100.0,100.0,100.0,74.0,1.1455001,2.1455,1.6455001,5.0455,4.2454996,4.4455,0.308,6.1955,0.309,0.311,0.332,0.317,11,6,12,2025
2025-12-06 12:00:00+00:00,3.9955,0.0,84.0,1.536281,0.5325775,0.0,0.0,100.0,100.0,100.0,46.0,1.9455,2.9455001,2.4455001,5.5955,4.8954997,4.4954996,0.308,6.1955,0.309,0.311,0.332,0.317,12,6,12,2025
2025-12-06 13:00:00+00:00,4.2955,0.0,83.0,1.6628058,0.64565945,0.0,0.0,100.0,100.0,100.0,43.0,2.3455,3.3455,2.8455,5.4455,5.1454997,4.5955,0.308,6.1955,0.309,0.311,0.332,0.317,13,6,12,2025
2025-12-06 14:00:00+00:00,4.2955,0.0,85.0,1.9961048,0.75162125,0.0,0.0,100.0,100.0,81.0,69.0,2.4455001,3.4455001,2.9455001,4.7955,5.0955,4.6955,0.308,6.1955,0.309,0.311,0.332,0.317,14,6,12,2025
2025-12-06 15:00:00+00:00,4.3954997,0.0,85.0,2.094254,0.80612326,0.0,0.0,100.0,70.0,98.0,67.0,2.6455,3.6455,3.1455,4.4455,4.8455,4.7955,0.308,6.1955,0.309,0.311,0.332,0.317,15,6,12,2025
2025-12-06 16:00:00+00:00,4.4455,0.0,85.0,2.1433282,0.98445845,0.0,13.0,98.0,0.0,96.0,53.0,2.8455,3.7455,3.3455,4.3455,4.6955,4.8455,0.307,6.1955,0.308,0.311,0.332,0.317,16,6,12,2025
2025-12-06 17:00:00+00:00,4.3455,0.0,86.0,2.2092977,0.8961201,0.0,30.0,85.0,0.0,55.0,65.0,3.0455,3.6455,3.2455,4.2454996,4.4954996,4.8455,0.307,6.1955,0.308,0.31,0.332,0.317,17,6,12,2025
2025-12-06 18:00:00+00:00,4.3455,0.0,86.0,2.2092977,1.1046133,0.0,20.0,93.0,3.0,41.0,85.0,3.1455,3.6455,3.2455,4.3954997,4.5955,4.8954997,0.307,6.1955,0.308,0.31,0.332,0.317,18,6,12,2025
2025-12-06 19:00:00+00:00,4.4954996,0.0,86.0,2.3567169,1.2342329,0.0,10.0,100.0,0.0,43.0,100.0,3.5455,3.7455,3.3455,4.7454996,4.5955,4.8954997,0.307,6.1955,0.308,0.31,0.332,0.317,19,6,12,2025
2025-12-06 20:00:00+00:00,4.6955,0.0,85.0,2.3886967,1.4904118,0.0,10.0,100.0,0.0,100.0,90.0,3.6455,3.9455001,3.6455,4.8954997,4.7454996,4.8954997,0.307,6.1955,0.308,0.31,0.332,0.316,20,6,12,2025
2025-12-06 21:00:00+00:00,4.6955,0.0,83.0,2.0543294,1.6838284,0.0,5.0,97.0,0.0,89.0,68.0,3.6455,4.0455,3.7455,4.5455,4.6454997,4.8954997,0.307,6.1955,0.308,0.31,0.332,0.316,21,6,12,2025
2025-12-06 22:00:00+00:00,4.6454997,0.0,85.0,2.339623,1.7502608,0.0,3.0,92.0,0.0,70.0,64.0,4.4455,4.1454997,4.0455,3.9455001,4.5455,4.9455,0.306,6.1955,0.307,0.31,0.332,0.316,22,6,12,2025
2025-12-06 23:00:00+00:00,4.2955,0.0,89.0,2.6423752,1.4151511,0.0,0.0,82.0,0.0,15.0,72.0,4.2454996,3.8455,3.9455001,3.6455,4.2955,4.8954997,0.306,6.1955,0.307,0.31,0.332,0.316,23,6,12,2025
2025-12-07 00:00:00+00:00,4.1955,0.0,88.0,2.3847163,1.1223369,0.0,0.0,97.0,74.0,7.0,93.0,4.3455,3.5455,3.8455,4.2454996,4.3455,4.8954997,0.306,6.1955,0.307,0.31,0.332,0.316,0,7,12,2025
2025-12-07 01:00:00+00:00,4.1454997,0.0,90.0,2.6517265,1.1696572,0.0,0.0,91.0,0.0,82.0,69.0,4.2454996,3.5455,3.6455,3.7955,4.3455,4.8954997,0.306,6.1955,0.307,0.31,0.332,0.316,1,7,12,2025
2025-12-07 02:00:00+00:00,4.0455,0.0,91.0,2.7086208,1.0779109,0.0,3.0,83.0,6.0,63.0,74.0,4.1454997,3.5455,3.6455,3.6455,4.1454997,4.8455,0.306,6.1955,0.307,0.309,0.332,0.316,2,7,12,2025
2025-12-07 03:00:00+00:00,4.2955,0.0,90.0,2.7999187,1.4257736,0.0,5.0,100.0,100.0,96.0,93.0,4.7454996,3.8455,3.8455,4.1454997,4.2454996,4.8455,0.305,6.1955,0.306,0.309,0.332,0.316,3,7,12,2025
2025-12-07 04:00:00+00:00,4.6955,0.0,90.0,3.1950927,1.9433198,0.0,8.0,100.0,71.0,100.0,49.0,5.0455,4.1454997,4.2454996,4.4954996,4.4455,4.8455,0.305,6.1955,0.306,0.309,0.332,0.316,4,7,12,2025
2025-12-07 05:00:00+00:00,5.0455,0.0,90.0,3.540862,2.3257985,0.0,40.0,100.0,0.0,100.0,77.0,5.0455,4.5455,4.4455,4.7955,4.5955,4.8455,0.305,6.1955,0.306,0.309,0.332,0.316,5,7,12,2025
2025-12-07 06:00:00+00:00,5.6454997,0.1,90.0,4.133598,2.9279523,0.1,68.0,97.0,0.0,92.0,80.0,5.1454997,5.0455,4.6454997,5.2955,4.9455,4.8954997,0.305,6.1955,0.306,0.309,0.332,0.316,6,7,12,2025
2025-12-07 07:00:00+00:00,5.8455,0.3,92.0,4.645549,3.380065,0.3,90.0,97.0,0.0,92.0,92.0,5.4455,5.3455,4.9455,5.4954996,5.1454997,4.9455,0.305,6.1955,0.306,0.309,0.332,0.316,7,7,12,2025
2025-12-07 08:00:00+00:00,6.1454997,0.0,92.0,4.942661,3.7503014,0.0,73.0,100.0,20.0,88.0,100.0,5.8455,5.5455,5.2454996,5.9954996,5.3455,4.9954996,0.305,6.1955,0.306,0.309,0.332,0.316,8,7,12,2025
2025-12-07 09:00:00+00:00,6.8455,0.1,92.0,5.6359096,4.452609,0.1,45.0,100.0,100.0,100.0,89.0,6.1454997,6.2454996,5.8455,6.8455,5.8455,5.0955,0.305,6.1955,0.306,0.309,0.332,0.316,9,7,12,2025
2025-12-07 10:00:00+00:00,7.4455,0.0,91.0,6.071677,5.183691,0.0,30.0,100.0,100.0,100.0,86.0,6.2454996,6.7454996,6.3455,7.8455,6.3455,5.2454996,0.305,6.1955,0.306,0.309,0.332,0.316,10,7,12,2025
2025-12-07 11:00:00+00:00,8.0955,0.0,89.0,6.3913636,5.916292,0.0,5.0,100.0,0.0,100.0,72.0,6.8455,7.4455,7.0455,8.195499,6.8455,5.3954997,0.305,6.1955,0.306,0.309,0.332,0.316,11,7,12,2025
2025-12-07 12:00:00+00:00,8.945499,0.0,87.0,6.897954,6.932251,0.0,5.0,94.0,0.0,71.0,86.0,7.2454996,8.1455,7.7454996,9.3455,7.6955,5.5955,0.305,6.1955,0.306,0.309,0.332,0.316,12,7,12,2025
2025-12-07 13:00:00+00:00,9.4955,0.0,86.0,7.2698307,7.6888256,0.0,0.0,87.0,0.0,32.0,77.0,7.7454996,8.6455,8.2455,9.7955,8.1455,5.8455,0.305,6.2454996,0.306,0.309,0.332,0.316,13,7,12,2025
2025-12-07 14:00:00+00:00,9.5455,0.0,86.0,7.3189526,7.924205,0.0,0.0,92.0,0.0,76.0,65.0,8.0455,8.945499,8.445499,8.9955,8.2455,6.0955,0.305,6.2454996,0.306,0.309,0.332,0.316,14,7,12,2025
2025-12-07 15:00:00+00:00,9.0955,0.0,89.0,7.377812,7.4199467,0.0,0.0,86.0,0.0,26.0,76.0,8.2455,8.7455,8.5455,7.8455,7.9954996,6.2955,0.305,6.2454996,0.306,0.309,0.332,0.316,15,7,12,2025
2025-12-07 16:00:00+00:00,8.3955,0.0,91.0,7.0112658,6.6327896,0.0,0.0,72.0,0.0,45.0,52.0,8.445499,8.445499,8.6455,6.8954997,7.4455,6.3954997,0.305,6.2454996,0.306,0.308,0.332,0.316,16,7,12,2025
2025-12-07 17:00:00+00:00,8.1455,0.0,91.0,6.764011,6.4276333,0.0,0.0,91.0,38.0,59.0,68.0,8.7455,8.445499,8.7455,7.2454996,7.0955,6.4954996,0.305,6.2955,0.306,0.308,0.332,0.316,17,7,12,2025
2025-12-07 18:00:00+00:00,7.6955,0.0,94.0,6.7906575,5.927085,0.0,0.0,100.0,100.0,0.0,5.0,9.0455,8.445499,8.8455,6.2955,6.7955,6.5455,0.305,6.2955,0.306,0.308,0.332,0.315,18,7,12,2025
2025-12-07 19:00:00+00:00,7.2454996,0.0,94.0,6.3438964,5.343238,0.0,0.0,12.0,12.0,0.0,0.0,8.945499,7.9455,8.5455,5.7955,6.4455,6.5455,0.305,6.2955,0.306,0.308,0.332,0.315,19,7,12,2025
2025-12-07 20:00:00+00:00,6.7955,0.0,94.0,5.8971305,4.6604595,0.0,0.0,95.0,88.0,0.0,21.0,8.6455,7.5455,8.2455,5.4954996,6.0955,6.4954996,0.305,6.3455,0.306,0.308,0.332,0.315,20,7,12,2025
2025-12-07 21:00:00+00:00,6.5455,0.0,93.0,5.4946017,4.2602396,0.0,0.0,100.0,100.0,61.0,0.0,7.6454997,6.6454997,7.2454996,5.1955,5.7955,6.4455,0.305,6.3455,0.306,0.308,0.332,0.315,21,7,12,2025
2025-12-07 22:00:00+00:00,6.3455,0.0,92.0,5.140734,3.7443476,0.0,0.0,100.0,100.0,99.0,49.0,7.1454997,6.1454997,6.7454996,5.2454996,5.6955,6.3954997,0.305,6.3455,0.306,0.308,0.332,0.315,22,7,12,2025
2025-12-07 23:00:00+00:00,6.3455,0.0,90.0,4.825101,3.565261,0.0,0.0,100.0,100.0,100.0,46.0,7.3455,6.0455,6.3455,5.6454997,5.6955,6.2955,0.305,6.3954997,0.306,0.308,0.332,0.315,23,7,12,2025
